env,loc,year,cut,block,id,position,row,col,resp,cov1,cov2
OR_2020_2,OR,2020,2,2,201,10,15,1,3.210058024,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,78,9,15,2,2.338416031,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,21,12,16,1,3.076769105,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,179,11,16,2,3.46650511,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,92,14,17,1,3.900935611,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,59,13,17,2,2.004101201,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,193,16,18,1,5.054053608,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,27,15,18,2,2.311599333,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,94,18,19,1,3.545167423,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,202,17,19,2,3.82783528,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,51,20,20,1,2.79608767,3.210058024,3.82783528
OR_2020_2,OR,2020,2,2,99,19,20,2,1.777053161,3.210058024,3.82783528
OR_2020_2,OR,2020,2,3,113,2,21,1,3.285939346,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,139,1,21,2,3.026711269,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,37,4,22,1,1.850352134,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,183,3,22,2,4.149437009,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,84,6,23,1,3.539804083,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,189,5,23,2,3.967083465,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,187,8,24,1,4.240613781,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,133,7,24,2,2.005888981,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,110,10,25,1,3.411083935,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,202,9,25,2,4.125798586,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,79,12,26,1,2.937322277,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,144,11,26,2,3.376917476,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,77,14,27,1,2.404563885,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,195,13,27,2,4.183404826,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,161,16,28,1,3.083920224,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,54,15,28,2,4.487327398,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,177,18,29,1,3.536228524,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,104,17,29,2,3.192180225,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,201,20,30,1,3.178275271,3.178275271,4.125798586
OR_2020_2,OR,2020,2,3,4,19,30,2,3.725733187,3.178275271,4.125798586
OR_2020_2,OR,2020,2,4,197,2,31,1,3.79903216,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,108,1,31,2,3.382479457,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,49,4,32,1,2.544010712,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,100,3,32,2,2.738878715,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,201,6,33,1,2.892230497,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,15,5,33,2,3.781154362,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,63,8,34,1,2.493952877,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,13,7,34,2,2.919444479,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,44,10,35,1,2.947850314,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,191,9,35,2,3.813334399,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,115,12,36,1,2.324113792,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,102,11,36,2,2.547586272,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,112,14,37,1,2.119512321,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,202,13,37,2,4.354237121,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,85,16,38,1,2.104216872,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,131,15,38,2,3.922388969,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,67,18,39,1,2.576190749,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,126,17,39,2,2.397412765,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,182,20,40,1,3.273424887,2.892230497,4.354237121
OR_2020_2,OR,2020,2,4,47,19,40,2,2.592280768,2.892230497,4.354237121
OR_2020_2,OR,2020,2,5,171,2,41,1,3.664948672,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,75,1,41,2,1.694815288,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,119,4,42,1,2.926595598,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,154,3,42,2,2.940897837,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,17,6,43,1,2.531496253,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,201,5,43,2,2.673724072,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,202,8,44,1,3.637138763,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,22,7,44,2,1.850352134,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,50,10,45,1,2.213271442,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,82,9,45,2,2.90514224,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,62,12,46,1,3.268061548,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,134,11,46,2,1.954043365,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,122,14,47,1,3.335997181,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,29,13,47,2,0.745504193,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,71,16,48,1,2.951624516,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,137,15,48,2,2.11851911,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,39,18,49,1,1.816384317,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,41,17,49,2,2.715637577,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,38,20,50,1,3.423598394,2.673724072,3.637138763
OR_2020_2,OR,2020,2,5,28,19,50,2,1.653696352,2.673724072,3.637138763
OR_2020_2,OR,2020,2,6,116,2,51,1,2.467136179,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,201,1,51,2,2.534674529,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,156,4,52,1,3.68640203,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,60,3,52,2,2.969502314,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,140,6,53,1,3.13219028,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,188,5,53,2,3.561257441,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,109,8,54,1,2.529708474,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,76,7,54,2,2.274055957,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,185,10,55,1,3.761488783,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,101,9,55,2,2.887264442,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,202,12,56,1,4.064219503,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,146,11,56,2,3.668524232,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,87,14,57,1,2.980228993,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,129,13,57,2,1.90219775,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,155,16,58,1,3.316331603,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,150,15,58,2,3.146492518,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,3,18,59,1,3.566620781,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,98,17,59,2,1.984435622,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,69,20,60,1,3.827636637,2.534674529,4.064219503
OR_2020_2,OR,2020,2,6,88,19,60,2,1.830686556,2.534674529,4.064219503
OR_2020_2,OR,2020,2,7,165,2,61,1,3.943842327,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,149,1,61,2,2.713849797,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,201,4,62,1,2.717425357,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,138,3,62,2,2.386686086,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,152,6,63,1,1.405194954,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,31,5,63,2,2.161425827,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,151,8,64,1,3.01777237,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,70,7,64,2,3.407508375,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,117,10,65,1,2.703123118,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,142,9,65,2,1.210326952,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,166,12,66,1,2.973077874,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,111,11,66,2,2.737090935,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,24,14,67,1,2.259753718,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,186,13,67,2,2.426017243,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,168,16,68,1,2.835418826,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,143,15,68,2,2.812177688,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,174,18,69,1,3.520138505,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,132,17,69,2,1.861078813,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,20,20,70,1,2.606583007,2.717425357,3.768242618
OR_2020_2,OR,2020,2,7,202,19,70,2,3.768242618,2.717425357,3.768242618
OR_2020_2,OR,2020,2,8,66,2,71,1,2.967714534,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,58,1,71,2,1.287201485,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,19,4,72,1,2.191818084,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,36,3,72,2,3.257334869,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,118,6,73,1,2.577978529,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,169,5,73,2,3.972446805,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,91,8,74,1,4.079713595,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,201,7,74,2,3.396781696,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,72,10,75,1,3.146492518,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,105,9,75,2,3.727520966,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,141,12,76,1,3.861604454,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,158,11,76,2,4.80018887,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,162,14,77,1,3.34851164,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,135,13,77,2,2.281207076,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,12,16,78,1,1.060153445,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,57,15,78,2,2.193605864,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,202,18,79,1,3.573573258,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,56,17,79,2,3.042801288,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,184,20,80,1,3.185823675,3.396781696,3.573573258
OR_2020_2,OR,2020,2,8,61,19,80,2,1.986422044,3.396781696,3.573573258
OR_2020_2,OR,2020,2,9,114,2,81,1,2.57440297,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,96,1,81,2,2.68345754,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,164,4,82,1,3.620254176,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,64,3,82,2,2.213271442,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,68,6,83,1,2.275843736,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,196,5,83,2,3.514775165,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,30,8,84,1,1.943316686,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,202,7,84,2,3.835780968,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,120,10,85,1,2.35093049,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,170,9,85,2,3.46114177,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,86,12,86,1,1.437374991,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,16,11,86,2,1.662635251,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,8,14,87,1,0.983278912,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,33,13,87,2,1.383741596,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,201,16,88,1,2.375760765,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,23,15,88,2,2.098853532,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,194,18,89,1,2.722788696,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,128,17,89,2,1.467767249,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,73,20,90,1,2.588705208,2.375760765,3.835780968
OR_2020_2,OR,2020,2,9,52,19,90,2,0.847407644,2.375760765,3.835780968
OR_2020_2,OR,2020,2,10,157,2,91,1,2.613734126,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,148,1,91,2,2.399200545,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,6,4,92,1,2.583341869,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,80,3,92,2,2.731727596,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,45,6,93,1,1.834262116,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,93,5,93,2,2.039856797,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,147,8,94,1,2.765695413,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,83,7,94,2,2.715637577,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,202,10,95,1,2.194996359,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,125,9,95,2,0.983278912,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,106,12,96,1,3.039225728,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,172,11,96,2,3.071405765,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,127,14,97,1,2.095277973,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,89,13,97,2,1.600062957,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,103,16,98,1,2.467136179,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,107,15,98,2,2.694184219,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,7,18,99,1,0.833105405,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,201,17,99,2,2.274453241,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,175,20,100,1,3.067830205,2.274453241,2.194996359
OR_2020_2,OR,2020,2,10,32,19,100,2,2.57082741,2.274453241,2.194996359
OR_2020_2,OR,2020,2,11,11,2,101,1,1.439162771,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,2,1,101,2,2.769270972,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,5,4,102,1,2.486801757,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,201,3,102,2,2.373774343,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,136,6,103,1,0.843832085,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,180,5,103,2,1.837837676,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,26,8,104,1,1.710905307,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,9,7,104,2,1.399831615,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,1,10,105,1,1.485645047,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,53,9,105,2,2.830055487,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,42,12,106,1,0.843832085,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,198,11,106,2,3.46650511,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,14,14,107,1,1.648333013,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,43,13,107,2,1.537490662,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,130,16,108,1,1.185298034,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,163,15,108,2,2.620885245,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,202,18,109,1,2.96374169,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,97,17,109,2,1.725207546,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,35,20,110,1,2.129245789,2.373774343,2.96374169
OR_2020_2,OR,2020,2,11,124,19,110,2,1.693027509,2.373774343,2.96374169
OR_2020_3,OR,2020,3,1,90,2,1,1,3.545671557,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,34,1,1,2,4.150224109,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,55,4,2,1,3.705071265,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,201,3,2,2,3.611332142,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,192,6,3,1,4.142448513,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,10,5,3,2,3.637034805,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,48,8,4,1,3.699239569,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,145,7,4,2,4.259082446,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,159,10,5,1,4.428201649,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,74,9,5,2,3.41931813,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,95,12,6,1,4.150224109,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,176,11,6,2,4.400987064,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,81,14,7,1,3.860583176,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,190,13,7,2,4.014151187,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,123,16,8,1,3.759500434,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,167,15,8,2,4.610928143,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,160,18,9,1,4.906400773,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,46,17,9,2,3.269637916,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,202,20,10,1,4.746584515,3.611332142,4.746584515
OR_2020_3,OR,2020,3,1,18,19,10,2,3.510681377,3.611332142,4.746584515
OR_2020_3,OR,2020,3,2,121,2,11,1,3.324067085,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,178,1,11,2,4.115233929,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,65,4,12,1,4.362109087,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,173,3,12,2,4.673132908,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,25,6,13,1,2.583441612,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,181,5,13,2,3.675912782,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,40,8,14,1,4.111346131,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,153,7,14,2,3.596212928,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,201,10,15,1,4.311290016,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,78,9,15,2,2.219932521,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,21,12,16,1,3.69729567,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,179,11,16,2,3.878078266,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,92,14,17,1,3.998599996,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,59,13,17,2,3.256030624,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,193,16,18,1,4.834476515,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,27,15,18,2,3.187994163,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,94,18,19,1,3.417374231,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,202,17,19,2,3.779803378,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,51,20,20,1,3.730341951,4.311290016,3.779803378
OR_2020_3,OR,2020,3,2,99,19,20,2,3.417374231,4.311290016,3.779803378
OR_2020_3,OR,2020,3,3,113,2,21,1,3.9927683,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,139,1,21,2,3.693407872,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,37,4,22,1,3.600100726,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,183,3,22,2,4.056916963,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,84,6,23,1,3.520400872,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,189,5,23,2,3.907236749,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,187,8,24,1,4.385435873,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,133,7,24,2,2.919736118,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,110,10,25,1,3.712846861,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,202,9,25,2,4.280897311,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,79,12,26,1,3.85280758,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,144,11,26,2,3.753113338,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,77,14,27,1,3.423205928,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,195,13,27,2,3.948058625,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,161,16,28,1,3.969441513,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,54,15,28,2,3.983048805,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,177,18,29,1,3.654529894,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,104,17,29,2,3.451114762,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,201,20,30,1,3.85308528,3.85308528,4.280897311
OR_2020_3,OR,2020,3,3,4,19,30,2,3.897517254,3.85308528,4.280897311
OR_2020_3,OR,2020,3,4,197,2,31,1,4.099682738,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,108,1,31,2,3.784771119,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,49,4,32,1,3.811985704,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,100,3,32,2,3.475691197,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,201,6,33,1,3.709375613,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,15,5,33,2,4.082187648,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,63,8,34,1,3.67980058,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,13,7,34,2,3.969441513,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,44,10,35,1,3.657306893,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,191,9,35,2,4.021926783,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,115,12,36,1,3.341562175,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,102,11,36,2,3.728398052,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,112,14,37,1,3.694796371,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,202,13,37,2,4.315455514,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,85,16,38,1,2.838092365,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,131,15,38,2,4.179382592,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,67,18,39,1,3.209377051,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,126,17,39,2,3.364888961,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,182,20,40,1,3.740061445,3.709375613,4.315455514
OR_2020_3,OR,2020,3,4,47,19,40,2,3.376552355,3.709375613,4.315455514
OR_2020_3,OR,2020,3,5,171,2,41,1,4.169663098,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,75,1,41,2,3.096630916,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,119,4,42,1,3.640922602,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,154,3,42,2,3.683688378,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,17,6,43,1,3.318235388,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,201,5,43,2,3.084550973,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,202,8,44,1,3.494852486,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,22,7,44,2,2.886689837,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,50,10,45,1,3.21132095,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,82,9,45,2,3.683688378,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,62,12,46,1,3.747837041,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,134,11,46,2,3.298796399,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,122,14,47,1,4.033590176,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,29,13,47,2,2.783663196,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,71,16,48,1,3.802266209,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,137,15,48,2,2.789494893,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,39,18,49,1,3.561222748,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,41,17,49,2,3.215208748,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,38,20,50,1,3.977217109,3.084550973,3.494852486
OR_2020_3,OR,2020,3,5,28,19,50,2,2.560114825,3.084550973,3.494852486
OR_2020_3,OR,2020,3,6,116,2,51,1,3.308515894,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,201,1,51,2,3.151198934,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,156,4,52,1,4.601208649,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,60,3,52,2,3.207433152,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,140,6,53,1,3.279357411,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,188,5,53,2,3.60982022,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,109,8,54,1,3.242423332,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,76,7,54,2,2.981940882,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,185,10,55,1,4.402930963,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,101,9,55,2,3.635090906,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,202,12,56,1,4.419592954,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,146,11,56,2,4.290184828,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,87,14,57,1,3.055809039,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,129,13,57,2,2.939175107,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,155,16,58,1,3.85280758,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,150,15,58,2,3.421262029,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,3,18,59,1,3.650642097,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,98,17,59,2,2.595105005,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,69,20,60,1,3.775051625,3.151198934,4.419592954
OR_2020_3,OR,2020,3,6,88,19,60,2,2.459032083,3.151198934,4.419592954
OR_2020_3,OR,2020,3,7,165,2,61,1,4.012207288,3.659389642,4.30504177
OR_2020_3,OR,2020,3,7,149,1,61,2,3.460140006,3.659389642,4.30504177
OR_2020_3,OR,2020,3,7,201,4,62,1,3.659389642,3.659389642,4.30504177
OR_2020_3,OR,2020,3,7,138,3,62,2,2.838092365,3.659389642,4.30504177
OR_2020_3,OR,2020,3,7,152,6,63,1,2.457088184,3.659389642,4.30504177
